Instance,Terminal,Layer,X location,Y location,Voltage
_1726_,VGND,li1,110.1700,27.2000,0.000100
_1725_,VGND,li1,102.5800,16.3200,0.000076
_1724_,VGND,li1,146.0500,92.4800,0.000266
_1723_,VGND,li1,100.0500,43.5200,0.000193
_1722_,VGND,li1,100.0500,43.5200,0.000193
_1721_,VGND,li1,100.5100,38.0800,0.000142
_1720_,VGND,li1,101.2000,38.0800,0.000142
_1719_,VGND,li1,103.2700,43.5200,0.000197
_1718_,VGND,li1,100.5100,32.6400,0.000182
_1717_,VGND,li1,103.2700,43.5200,0.000197
_1716_,VGND,li1,102.8100,38.0800,0.000144
_1715_,VGND,li1,92.0000,119.6800,0.000192
_1714_,VGND,li1,89.2400,119.6800,0.000184
_1713_,VGND,li1,93.6100,125.1200,0.000302
_1712_,VGND,li1,102.8100,136.0000,0.000961
_1711_,VGND,li1,104.1900,136.0000,0.000961
_1710_,VGND,li1,111.0900,141.4400,0.000213
_1709_,VGND,li1,87.6300,119.6800,0.000184
_1708_,VGND,li1,99.8200,27.2000,0.000093
_1707_,VGND,li1,100.2800,27.2000,0.000095
_1706_,VGND,li1,103.7300,27.2000,0.000097
_1705_,VGND,li1,100.2800,21.7600,0.000087
_1704_,VGND,li1,103.9600,16.3200,0.000076
_1703_,VGND,li1,106.0300,16.3200,0.000077
_1702_,VGND,li1,100.5100,16.3200,0.000076
_1701_,VGND,li1,107.4100,16.3200,0.000077
_1700_,VGND,li1,103.2700,54.4000,0.000216
_1699_,VGND,li1,105.8000,76.1600,0.000243
_1698_,VGND,li1,104.4200,76.1600,0.000243
_1697_,VGND,li1,103.5000,70.7200,0.000388
_1696_,VGND,li1,103.2700,70.7200,0.000388
_1695_,VGND,li1,106.9500,70.7200,0.000400
_1694_,VGND,li1,110.8600,70.7200,0.000411
_1693_,VGND,li1,109.2500,65.2800,0.000302
_1692_,VGND,li1,105.1100,65.2800,0.000296
_1691_,VGND,li1,67.3900,87.0400,0.000261
_1690_,VGND,li1,67.8500,87.0400,0.000261
_1689_,VGND,li1,72.4500,87.0400,0.000280
_1688_,VGND,li1,72.4500,114.2400,0.000133
_1687_,VGND,li1,81.1900,130.5600,0.000267
_1686_,VGND,li1,92.6900,130.5600,0.000307
_1685_,VGND,li1,105.8000,59.8400,0.000338
_1684_,VGND,li1,100.0500,48.9600,0.000227
_1683_,VGND,li1,111.0900,54.4000,0.000227
_1682_,VGND,li1,106.9500,54.4000,0.000220
_1681_,VGND,li1,108.7900,48.9600,0.000244
_1680_,VGND,li1,106.9500,43.5200,0.000202
_1679_,VGND,li1,109.2500,43.5200,0.000205
_1678_,VGND,li1,107.4100,48.9600,0.000239
_1677_,VGND,li1,94.7600,54.4000,0.000202
_1676_,VGND,li1,148.8100,87.0400,0.000513
_1675_,VGND,li1,149.7300,81.6000,0.000292
_1674_,VGND,li1,98.4400,70.7200,0.000372
_1673_,VGND,li1,90.3900,70.7200,0.000343
_1672_,VGND,li1,94.3000,65.2800,0.000281
_1671_,VGND,li1,97.7500,65.2800,0.000287
_1670_,VGND,li1,59.3400,103.3600,0.000156
_1669_,VGND,li1,62.7900,108.8000,0.000211
_1668_,VGND,li1,94.0700,70.7200,0.000357
_1667_,VGND,li1,91.7700,65.2800,0.000277
_1666_,VGND,li1,90.3900,65.2800,0.000272
_1665_,VGND,li1,92.2300,65.2800,0.000277
_1664_,VGND,li1,59.3400,108.8000,0.000200
_1663_,VGND,li1,58.1900,130.5600,0.000184
_1662_,VGND,li1,91.3100,136.0000,0.000836
_1661_,VGND,li1,93.1500,136.0000,0.000864
_1660_,VGND,li1,101.6600,65.2800,0.000291
_1659_,VGND,li1,98.4400,65.2800,0.000287
_1658_,VGND,li1,97.7500,48.9600,0.000222
_1657_,VGND,li1,94.5300,54.4000,0.000202
_1656_,VGND,li1,92.6900,54.4000,0.000199
_1655_,VGND,li1,100.9700,59.8400,0.000329
_1654_,VGND,li1,98.4400,59.8400,0.000323
_1653_,VGND,li1,92.9200,59.8400,0.000310
_1652_,VGND,li1,90.8500,59.8400,0.000302
_1651_,VGND,li1,87.8600,48.9600,0.000203
_1650_,VGND,li1,152.0300,81.6000,0.000292
_1649_,VGND,li1,84.6400,65.2800,0.000260
_1648_,VGND,li1,86.9400,65.2800,0.000268
_1647_,VGND,li1,64.1700,125.1200,0.000203
_1646_,VGND,li1,60.7200,125.1200,0.000193
_1645_,VGND,li1,59.5700,119.6800,0.000128
_1644_,VGND,li1,67.3900,125.1200,0.000215
_1643_,VGND,li1,76.5900,130.5600,0.000249
_1642_,VGND,li1,85.3300,130.5600,0.000281
_1641_,VGND,li1,83.7200,59.8400,0.000279
_1640_,VGND,li1,83.2600,54.4000,0.000179
_1639_,VGND,li1,80.5000,54.4000,0.000173
_1638_,VGND,li1,85.1000,59.8400,0.000288
_1637_,VGND,li1,80.0400,59.8400,0.000268
_1636_,VGND,li1,88.3200,59.8400,0.000295
_1635_,VGND,li1,86.2500,54.4000,0.000184
_1634_,VGND,li1,80.7300,54.4000,0.000173
_1633_,VGND,li1,87.6300,48.9600,0.000203
_1632_,VGND,li1,85.1000,48.9600,0.000197
_1631_,VGND,li1,89.4700,43.5200,0.000175
_1630_,VGND,li1,86.9400,54.4000,0.000188
_1629_,VGND,li1,92.9200,48.9600,0.000212
_1628_,VGND,li1,89.0100,48.9600,0.000203
_1627_,VGND,li1,81.1900,48.9600,0.000189
_1626_,VGND,li1,81.6500,43.5200,0.000160
_1625_,VGND,li1,91.5400,21.7600,0.000080
_1624_,VGND,li1,151.5700,70.7200,0.000494
_1623_,VGND,li1,93.8400,43.5200,0.000181
_1622_,VGND,li1,94.3000,97.9200,0.000175
_1621_,VGND,li1,97.7500,97.9200,0.000179
_1620_,VGND,li1,94.5300,108.8000,0.000326
_1619_,VGND,li1,96.3700,103.3600,0.000267
_1618_,VGND,li1,98.2100,108.8000,0.000336
_1617_,VGND,li1,98.2100,130.5600,0.000324
_1616_,VGND,li1,87.6300,136.0000,0.000803
_1615_,VGND,li1,87.1700,136.0000,0.000803
_1614_,VGND,li1,99.5900,141.4400,0.000200
_1613_,VGND,li1,93.6100,38.0800,0.000135
_1612_,VGND,li1,92.2300,32.6400,0.000167
_1611_,VGND,li1,89.9300,32.6400,0.000163
_1610_,VGND,li1,92.9200,32.6400,0.000171
_1609_,VGND,li1,97.9800,32.6400,0.000178
_1608_,VGND,li1,94.9900,32.6400,0.000174
_1607_,VGND,li1,89.9300,27.2000,0.000087
_1606_,VGND,li1,91.7700,27.2000,0.000089
_1605_,VGND,li1,92.9200,27.2000,0.000089
_1604_,VGND,li1,93.8400,21.7600,0.000083
_1603_,VGND,li1,96.8300,21.7600,0.000085
_1602_,VGND,li1,90.1600,16.3200,0.000072
_1601_,VGND,li1,88.3200,16.3200,0.000070
_1600_,VGND,li1,93.6100,16.3200,0.000073
_1599_,VGND,li1,91.3100,16.3200,0.000072
_1598_,VGND,li1,94.9900,16.3200,0.000074
_1597_,VGND,li1,87.4000,21.7600,0.000078
_1596_,VGND,li1,148.8100,76.1600,0.000273
_1595_,VGND,li1,86.4800,43.5200,0.000167
_1594_,VGND,li1,82.5700,38.0800,0.000124
_1593_,VGND,li1,77.7400,38.0800,0.000117
_1592_,VGND,li1,74.2900,38.0800,0.000114
_1591_,VGND,li1,84.8700,38.0800,0.000127
_1590_,VGND,li1,76.1300,38.0800,0.000117
_1589_,VGND,li1,81.1900,38.0800,0.000122
_1588_,VGND,li1,73.8300,38.0800,0.000114
_1587_,VGND,li1,77.5100,32.6400,0.000142
_1586_,VGND,li1,78.4300,38.0800,0.000119
_1585_,VGND,li1,82.3400,92.4800,0.000185
_1584_,VGND,li1,86.4800,92.4800,0.000192
_1583_,VGND,li1,81.4200,92.4800,0.000181
_1582_,VGND,li1,83.9500,103.3600,0.000233
_1581_,VGND,li1,66.9300,97.9200,0.000133
_1580_,VGND,li1,67.3900,97.9200,0.000133
_1579_,VGND,li1,72.4500,130.5600,0.000240
_1578_,VGND,li1,75.2100,136.0000,0.000677
_1577_,VGND,li1,86.2500,38.0800,0.000127
_1576_,VGND,li1,83.4900,16.3200,0.000067
_1575_,VGND,li1,83.9500,27.2000,0.000082
_1574_,VGND,li1,85.3300,27.2000,0.000082
_1573_,VGND,li1,87.4000,27.2000,0.000085
_1572_,VGND,li1,82.8000,27.2000,0.000081
_1571_,VGND,li1,81.1900,32.6400,0.000149
_1570_,VGND,li1,74.0600,21.7600,0.000066
_1569_,VGND,li1,146.0500,65.2800,0.000336
_1568_,VGND,li1,79.5800,65.2800,0.000253
_1567_,VGND,li1,94.7600,114.2400,0.000164
_1566_,VGND,li1,96.3700,119.6800,0.000199
_1565_,VGND,li1,51.2900,114.2400,0.000088
_1564_,VGND,li1,50.8300,119.6800,0.000108
_1563_,VGND,li1,52.2100,130.5600,0.000162
_1562_,VGND,li1,61.4100,136.0000,0.000519
_1561_,VGND,li1,93.1500,114.2400,0.000164
_1560_,VGND,li1,93.8400,92.4800,0.000203
_1559_,VGND,li1,97.0600,92.4800,0.000208
_1558_,VGND,li1,101.4300,146.8800,0.000210
_1557_,VGND,li1,65.0900,48.9600,0.000151
_1556_,VGND,li1,64.1700,43.5200,0.000122
_1555_,VGND,li1,64.8600,48.9600,0.000151
_1554_,VGND,li1,60.0300,43.5200,0.000110
_1553_,VGND,li1,68.0800,43.5200,0.000131
_1552_,VGND,li1,61.4100,43.5200,0.000116
_1551_,VGND,li1,66.0100,43.5200,0.000126
_1550_,VGND,li1,64.1700,43.5200,0.000122
_1549_,VGND,li1,76.3600,27.2000,0.000076
_1548_,VGND,li1,73.1400,27.2000,0.000072
_1547_,VGND,li1,77.9700,21.7600,0.000070
_1546_,VGND,li1,71.7600,21.7600,0.000063
_1545_,VGND,li1,74.0600,27.2000,0.000072
_1544_,VGND,li1,73.3700,32.6400,0.000135
_1543_,VGND,li1,68.5400,38.0800,0.000107
_1542_,VGND,li1,66.4700,38.0800,0.000104
_1541_,VGND,li1,77.7400,16.3200,0.000063
_1540_,VGND,li1,152.4900,59.8400,0.000404
_1539_,VGND,li1,75.4400,65.2800,0.000242
_1538_,VGND,li1,80.0400,114.2400,0.000145
_1537_,VGND,li1,76.1300,114.2400,0.000139
_1536_,VGND,li1,66.9300,114.2400,0.000123
_1535_,VGND,li1,63.2500,125.1200,0.000203
_1534_,VGND,li1,67.8500,130.5600,0.000223
_1533_,VGND,li1,71.0700,136.0000,0.000633
_1532_,VGND,li1,77.9700,141.4400,0.000167
_1531_,VGND,li1,87.8600,108.8000,0.000304
_1530_,VGND,li1,73.8300,54.4000,0.000159
_1529_,VGND,li1,72.4500,54.4000,0.000159
_1528_,VGND,li1,73.3700,59.8400,0.000253
_1527_,VGND,li1,71.3000,59.8400,0.000241
_1526_,VGND,li1,76.3600,54.4000,0.000167
_1525_,VGND,li1,68.5400,54.4000,0.000150
_1524_,VGND,li1,69.6900,48.9600,0.000163
_1523_,VGND,li1,72.4500,43.5200,0.000140
_1522_,VGND,li1,75.9000,43.5200,0.000145
_1521_,VGND,li1,76.3600,48.9600,0.000175
_1520_,VGND,li1,74.7500,16.3200,0.000061
_1519_,VGND,li1,79.8100,16.3200,0.000065
_1518_,VGND,li1,76.1300,16.3200,0.000063
_1517_,VGND,li1,78.2000,16.3200,0.000065
_1516_,VGND,li1,84.8700,16.3200,0.000069
_1515_,VGND,li1,82.1100,16.3200,0.000067
_1514_,VGND,li1,63.0200,16.3200,0.000052
_1513_,VGND,li1,145.1300,59.8400,0.000401
_1512_,VGND,li1,74.0600,59.8400,0.000253
_1511_,VGND,li1,76.3600,119.6800,0.000164
_1510_,VGND,li1,78.4300,119.6800,0.000168
_1509_,VGND,li1,82.5700,119.6800,0.000175
_1508_,VGND,li1,46.6900,125.1200,0.000138
_1507_,VGND,li1,45.7700,130.5600,0.000138
_1506_,VGND,li1,51.7500,130.5600,0.000162
_1505_,VGND,li1,79.8100,141.4400,0.000172
_1504_,VGND,li1,89.9300,119.6800,0.000188
_1503_,VGND,li1,89.2400,114.2400,0.000158
_1502_,VGND,li1,91.3100,114.2400,0.000162
_1501_,VGND,li1,67.3900,32.6400,0.000126
_1500_,VGND,li1,63.0200,32.6400,0.000116
_1499_,VGND,li1,64.4000,38.0800,0.000101
_1498_,VGND,li1,63.9400,32.6400,0.000116
_1497_,VGND,li1,65.5500,32.6400,0.000123
_1496_,VGND,li1,64.6300,27.2000,0.000064
_1495_,VGND,li1,68.5400,27.2000,0.000067
_1494_,VGND,li1,65.3200,27.2000,0.000064
_1493_,VGND,li1,65.0900,21.7600,0.000057
_1492_,VGND,li1,67.6200,16.3200,0.000056
_1491_,VGND,li1,69.0000,16.3200,0.000058
_1490_,VGND,li1,63.7100,16.3200,0.000054
_1489_,VGND,li1,66.0100,16.3200,0.000056
_1488_,VGND,li1,71.0700,16.3200,0.000060
_1487_,VGND,li1,55.6600,21.7600,0.000048
_1486_,VGND,li1,146.5100,65.2800,0.000336
_1485_,VGND,li1,80.7300,65.2800,0.000253
_1484_,VGND,li1,73.1400,65.2800,0.000235
_1483_,VGND,li1,74.0600,87.0400,0.000288
_1482_,VGND,li1,86.9400,87.0400,0.000335
_1481_,VGND,li1,60.4900,92.4800,0.000142
_1480_,VGND,li1,59.5700,97.9200,0.000119
_1479_,VGND,li1,52.6700,97.9200,0.000102
_1478_,VGND,li1,63.7100,130.5600,0.000208
_1477_,VGND,li1,72.2200,125.1200,0.000234
_1476_,VGND,li1,71.5300,136.0000,0.000633
_1475_,VGND,li1,90.3900,87.0400,0.000347
_1474_,VGND,li1,65.0900,59.8400,0.000225
_1473_,VGND,li1,67.8500,59.8400,0.000234
_1472_,VGND,li1,62.7900,70.7200,0.000235
_1471_,VGND,li1,62.1000,59.8400,0.000212
_1470_,VGND,li1,61.4100,59.8400,0.000212
_1469_,VGND,li1,61.4100,65.2800,0.000198
_1468_,VGND,li1,63.2500,59.8400,0.000219
_1467_,VGND,li1,58.1900,54.4000,0.000126
_1466_,VGND,li1,61.1800,54.4000,0.000132
_1465_,VGND,li1,60.4900,21.7600,0.000053
_1464_,VGND,li1,56.3500,16.3200,0.000047
_1463_,VGND,li1,54.5100,16.3200,0.000045
_1462_,VGND,li1,52.6700,16.3200,0.000043
_1461_,VGND,li1,55.2000,16.3200,0.000045
_1460_,VGND,li1,59.1100,16.3200,0.000049
_1459_,VGND,li1,61.4100,16.3200,0.000052
_1458_,VGND,li1,46.0000,21.7600,0.000035
_1457_,VGND,li1,145.1300,54.4000,0.000273
_1456_,VGND,li1,57.5000,38.0800,0.000088
_1455_,VGND,li1,66.9300,76.1600,0.000170
_1454_,VGND,li1,93.3800,76.1600,0.000226
_1453_,VGND,li1,92.6900,108.8000,0.000320
_1452_,VGND,li1,48.5300,108.8000,0.000154
_1451_,VGND,li1,45.7700,119.6800,0.000096
_1450_,VGND,li1,42.0900,114.2400,0.000070
_1449_,VGND,li1,46.6900,130.5600,0.000138
_1448_,VGND,li1,98.6700,146.8800,0.000206
_1447_,VGND,li1,94.0700,81.6000,0.000230
_1446_,VGND,li1,98.2100,81.6000,0.000237
_1445_,VGND,li1,59.5700,38.0800,0.000094
_1444_,VGND,li1,53.8200,32.6400,0.000096
_1443_,VGND,li1,50.6000,32.6400,0.000087
_1442_,VGND,li1,58.8800,32.6400,0.000107
_1441_,VGND,li1,57.7300,32.6400,0.000107
_1440_,VGND,li1,55.8900,27.2000,0.000054
_1439_,VGND,li1,49.6800,27.2000,0.000046
_1438_,VGND,li1,54.2800,27.2000,0.000052
_1437_,VGND,li1,46.2300,21.7600,0.000037
_1436_,VGND,li1,48.5300,21.7600,0.000040
_1435_,VGND,li1,50.3700,21.7600,0.000042
_1434_,VGND,li1,48.5300,16.3200,0.000038
_1433_,VGND,li1,46.0000,16.3200,0.000034
_1432_,VGND,li1,48.0700,16.3200,0.000038
_1431_,VGND,li1,50.3700,16.3200,0.000041
_1430_,VGND,li1,35.4200,27.2000,0.000029
_1429_,VGND,li1,148.8100,59.8400,0.000403
_1428_,VGND,li1,58.6500,65.2800,0.000189
_1427_,VGND,li1,54.2800,65.2800,0.000172
_1426_,VGND,li1,55.6600,119.6800,0.000120
_1425_,VGND,li1,53.5900,119.6800,0.000115
_1424_,VGND,li1,63.9400,119.6800,0.000138
_1423_,VGND,li1,101.8900,92.4800,0.000216
_1422_,VGND,li1,64.1700,136.0000,0.000549
_1421_,VGND,li1,54.5100,136.0000,0.000453
_1420_,VGND,li1,52.6700,125.1200,0.000162
_1419_,VGND,li1,43.4700,125.1200,0.000125
_1418_,VGND,li1,38.8700,125.1200,0.000106
_1417_,VGND,li1,58.8800,48.9600,0.000133
_1416_,VGND,li1,54.9700,48.9600,0.000127
_1415_,VGND,li1,54.9700,48.9600,0.000127
_1414_,VGND,li1,55.2000,43.5200,0.000097
_1413_,VGND,li1,53.5900,43.5200,0.000097
_1412_,VGND,li1,51.7500,48.9600,0.000116
_1411_,VGND,li1,43.2400,27.2000,0.000037
_1410_,VGND,li1,46.4600,27.2000,0.000043
_1409_,VGND,li1,37.4900,27.2000,0.000031
_1408_,VGND,li1,40.0200,27.2000,0.000035
_1407_,VGND,li1,38.1800,21.7600,0.000028
_1406_,VGND,li1,40.2500,21.7600,0.000031
_1405_,VGND,li1,37.9500,21.7600,0.000028
_1404_,VGND,li1,40.2500,21.7600,0.000031
_1403_,VGND,li1,25.7600,32.6400,0.000027
_1402_,VGND,li1,146.5100,43.5200,0.000242
_1401_,VGND,li1,72.6800,48.9600,0.000170
_1400_,VGND,li1,52.2100,38.0800,0.000081
_1399_,VGND,li1,49.4500,38.0800,0.000076
_1398_,VGND,li1,46.0000,38.0800,0.000069
_1397_,VGND,li1,49.4500,38.0800,0.000076
_1396_,VGND,li1,43.2400,38.0800,0.000063
_1395_,VGND,li1,45.7700,32.6400,0.000079
_1394_,VGND,li1,40.7100,38.0800,0.000058
_1393_,VGND,li1,43.0100,32.6400,0.000070
_1392_,VGND,li1,73.1400,81.6000,0.000181
_1391_,VGND,li1,88.7800,103.3600,0.000245
_1390_,VGND,li1,89.9300,103.3600,0.000250
_1389_,VGND,li1,88.5500,92.4800,0.000196
_1388_,VGND,li1,119.3700,141.4400,0.000219
_1387_,VGND,li1,72.6800,108.8000,0.000251
_1386_,VGND,li1,66.9300,108.8000,0.000232
_1385_,VGND,li1,39.7900,108.8000,0.000115
_1384_,VGND,li1,36.5700,125.1200,0.000096
_1383_,VGND,li1,75.4400,141.4400,0.000163
_1382_,VGND,li1,69.6900,146.8800,0.000152
_1381_,VGND,li1,102.8100,146.8800,0.000210
_1380_,VGND,li1,29.9000,38.0800,0.000035
_1379_,VGND,li1,35.4200,38.0800,0.000044
_1378_,VGND,li1,26.9100,38.0800,0.000028
_1377_,VGND,li1,27.6000,32.6400,0.000033
_1376_,VGND,li1,33.1200,32.6400,0.000047
_1375_,VGND,li1,30.1300,32.6400,0.000040
_1374_,VGND,li1,37.2600,32.6400,0.000058
_1373_,VGND,li1,39.3300,32.6400,0.000063
_1372_,VGND,li1,24.3800,43.5200,0.000027
_1371_,VGND,li1,151.5700,48.9600,0.000285
_1370_,VGND,li1,48.5300,48.9600,0.000109
_1369_,VGND,li1,47.1500,48.9600,0.000102
_1368_,VGND,li1,43.7000,48.9600,0.000095
_1367_,VGND,li1,40.2500,48.9600,0.000081
_1366_,VGND,li1,48.5300,43.5200,0.000086
_1365_,VGND,li1,40.2500,43.5200,0.000065
_1364_,VGND,li1,46.2300,43.5200,0.000079
_1363_,VGND,li1,37.9500,43.5200,0.000060
_1362_,VGND,li1,43.0100,43.5200,0.000073
_1361_,VGND,li1,37.9500,48.9600,0.000073
_1360_,VGND,li1,78.4300,92.4800,0.000177
_1359_,VGND,li1,74.2900,103.3600,0.000204
_1358_,VGND,li1,73.1400,141.4400,0.000158
_1357_,VGND,li1,85.3300,141.4400,0.000180
_1356_,VGND,li1,66.9300,141.4400,0.000145
_1355_,VGND,li1,59.5700,97.9200,0.000119
_1354_,VGND,li1,58.1900,103.3600,0.000149
_1353_,VGND,li1,30.5900,97.9200,0.000046
_1352_,VGND,li1,85.3300,97.9200,0.000163
_1351_,VGND,li1,87.1700,103.3600,0.000240
_1350_,VGND,li1,103.7300,97.9200,0.000187
_1349_,VGND,li1,106.9500,97.9200,0.000191
_1348_,VGND,li1,91.7700,125.1200,0.000296
_1347_,VGND,li1,29.9000,48.9600,0.000053
_1346_,VGND,li1,33.5800,48.9600,0.000062
_1345_,VGND,li1,25.5300,48.9600,0.000039
_1344_,VGND,li1,28.9800,43.5200,0.000038
_1343_,VGND,li1,29.4400,43.5200,0.000038
_1342_,VGND,li1,26.9100,43.5200,0.000033
_1341_,VGND,li1,35.8800,38.0800,0.000048
_1340_,VGND,li1,37.9500,38.0800,0.000052
_1339_,VGND,li1,28.5200,54.4000,0.000049
_1338_,VGND,li1,148.8100,43.5200,0.000242
_1337_,VGND,li1,54.5100,59.8400,0.000182
_1336_,VGND,li1,51.7500,54.4000,0.000113
_1335_,VGND,li1,47.6100,54.4000,0.000102
_1334_,VGND,li1,45.0800,54.4000,0.000096
_1333_,VGND,li1,48.9900,54.4000,0.000106
_1332_,VGND,li1,43.7000,59.8400,0.000140
_1331_,VGND,li1,47.1500,54.4000,0.000102
_1330_,VGND,li1,40.2500,54.4000,0.000084
_1329_,VGND,li1,42.0900,48.9600,0.000086
_1328_,VGND,li1,66.7000,81.6000,0.000169
_1327_,VGND,li1,62.1000,114.2400,0.000111
_1326_,VGND,li1,63.4800,146.8800,0.000138
_1325_,VGND,li1,45.5400,146.8800,0.000090
_1324_,VGND,li1,54.2800,114.2400,0.000097
_1323_,VGND,li1,45.7700,108.8000,0.000144
_1322_,VGND,li1,33.3500,114.2400,0.000047
_1321_,VGND,li1,101.4300,152.3200,0.000234
_1320_,VGND,li1,104.8800,87.0400,0.000395
_1319_,VGND,li1,105.3400,81.6000,0.000248
_1318_,VGND,li1,110.1700,81.6000,0.000258
_1317_,VGND,li1,106.7200,87.0400,0.000401
_1316_,VGND,li1,104.4200,81.6000,0.000248
_1315_,VGND,li1,106.4900,146.8800,0.000215
_1314_,VGND,li1,111.0900,152.3200,0.000247
_1313_,VGND,li1,35.8800,59.8400,0.000104
_1312_,VGND,li1,34.0400,54.4000,0.000066
_1311_,VGND,li1,27.3700,59.8400,0.000061
_1310_,VGND,li1,22.0800,54.4000,0.000034
_1309_,VGND,li1,29.9000,54.4000,0.000049
_1308_,VGND,li1,25.9900,54.4000,0.000041
_1307_,VGND,li1,36.3400,54.4000,0.000072
_1306_,VGND,li1,34.2700,54.4000,0.000066
_1305_,VGND,li1,49.2200,70.7200,0.000170
_1304_,VGND,li1,152.9500,43.5200,0.000244
_1303_,VGND,li1,80.2700,76.1600,0.000199
_1302_,VGND,li1,88.0900,76.1600,0.000216
_1301_,VGND,li1,90.6200,76.1600,0.000222
_1300_,VGND,li1,92.4600,76.1600,0.000226
_1299_,VGND,li1,81.1900,76.1600,0.000204
_1298_,VGND,li1,87.1700,76.1600,0.000216
_1297_,VGND,li1,88.0900,81.6000,0.000219
_1296_,VGND,li1,84.4100,81.6000,0.000211
_1295_,VGND,li1,63.2500,108.8000,0.000218
_1294_,VGND,li1,58.8800,141.4400,0.000125
_1293_,VGND,li1,52.6700,141.4400,0.000114
_1292_,VGND,li1,65.0900,114.2400,0.000116
_1291_,VGND,li1,46.6900,119.6800,0.000096
_1290_,VGND,li1,30.5900,119.6800,0.000049
_1289_,VGND,li1,77.9700,146.8800,0.000168
_1288_,VGND,li1,76.5900,81.6000,0.000190
_1287_,VGND,li1,80.9600,108.8000,0.000279
_1286_,VGND,li1,120.2900,141.4400,0.000221
_1285_,VGND,li1,81.1900,141.4400,0.000172
_1284_,VGND,li1,118.9100,146.8800,0.000231
_1283_,VGND,li1,81.4200,70.7200,0.000309
_1282_,VGND,li1,29.9000,65.2800,0.000074
_1281_,VGND,li1,33.3500,65.2800,0.000088
_1280_,VGND,li1,78.8900,70.7200,0.000300
_1279_,VGND,li1,52.6700,70.7200,0.000192
_1278_,VGND,li1,54.9700,70.7200,0.000202
_1277_,VGND,li1,49.9100,70.7200,0.000180
_1276_,VGND,li1,47.8400,70.7200,0.000170
_1275_,VGND,li1,58.1900,70.7200,0.000212
_1274_,VGND,li1,55.8900,76.1600,0.000140
_1273_,VGND,li1,50.3700,81.6000,0.000124
_1272_,VGND,li1,146.0500,38.0800,0.000168
_1271_,VGND,li1,72.2200,76.1600,0.000180
_1270_,VGND,li1,71.0700,70.7200,0.000265
_1269_,VGND,li1,72.4500,70.7200,0.000275
_1268_,VGND,li1,68.7700,76.1600,0.000175
_1267_,VGND,li1,64.1700,70.7200,0.000235
_1266_,VGND,li1,68.3100,70.7200,0.000257
_1265_,VGND,li1,65.5500,70.7200,0.000247
_1264_,VGND,li1,60.9500,70.7200,0.000224
_1263_,VGND,li1,75.2100,92.4800,0.000172
_1262_,VGND,li1,74.7500,103.3600,0.000204
_1261_,VGND,li1,73.6000,146.8800,0.000157
_1260_,VGND,li1,80.7300,119.6800,0.000171
_1259_,VGND,li1,38.4100,108.8000,0.000115
_1258_,VGND,li1,30.1300,103.3600,0.000055
_1257_,VGND,li1,66.0100,141.4400,0.000145
_1256_,VGND,li1,51.7500,146.8800,0.000105
_1255_,VGND,li1,49.4500,152.3200,0.000112
_1254_,VGND,li1,77.0500,146.8800,0.000168
_1253_,VGND,li1,90.3900,146.8800,0.000192
_1252_,VGND,li1,65.0900,152.3200,0.000159
_1251_,VGND,li1,85.5600,114.2400,0.000152
_1250_,VGND,li1,115.2300,141.4400,0.000217
_1249_,VGND,li1,125.8100,146.8800,0.000236
_1248_,VGND,li1,113.8500,146.8800,0.000225
_1247_,VGND,li1,91.7700,103.3600,0.000255
_1246_,VGND,li1,85.3300,108.8000,0.000295
_1245_,VGND,li1,112.2400,103.3600,0.000308
_1244_,VGND,li1,113.8500,103.3600,0.000308
_1243_,VGND,li1,112.9300,97.9200,0.000196
_1242_,VGND,li1,115.6900,141.4400,0.000217
_1241_,VGND,li1,131.7900,141.4400,0.000226
_1240_,VGND,li1,81.6500,108.8000,0.000279
_1239_,VGND,li1,100.5100,92.4800,0.000213
_1238_,VGND,li1,90.6200,92.4800,0.000199
_1237_,VGND,li1,68.3100,76.1600,0.000170
_1236_,VGND,li1,63.4800,81.6000,0.000160
_1235_,VGND,li1,51.2900,76.1600,0.000126
_1234_,VGND,li1,54.5100,81.6000,0.000134
_1233_,VGND,li1,54.0500,76.1600,0.000132
_1232_,VGND,li1,58.1900,81.6000,0.000142
_1231_,VGND,li1,60.4900,81.6000,0.000152
_1230_,VGND,li1,63.2500,81.6000,0.000160
_1229_,VGND,li1,71.5300,81.6000,0.000181
_1228_,VGND,li1,58.1900,87.0400,0.000218
_1227_,VGND,li1,54.9700,81.6000,0.000134
_1226_,VGND,li1,19.3200,81.6000,0.000039
_1225_,VGND,li1,47.6100,81.6000,0.000117
_1224_,VGND,li1,45.7700,81.6000,0.000111
_1223_,VGND,li1,46.6900,76.1600,0.000112
_1222_,VGND,li1,42.7800,76.1600,0.000100
_1221_,VGND,li1,42.0900,81.6000,0.000100
_1220_,VGND,li1,36.5700,81.6000,0.000081
_1219_,VGND,li1,37.4900,76.1600,0.000083
_1218_,VGND,li1,39.3300,81.6000,0.000087
_1217_,VGND,li1,63.0200,87.0400,0.000242
_1216_,VGND,li1,63.2500,97.9200,0.000123
_1215_,VGND,li1,63.7100,92.4800,0.000146
_1214_,VGND,li1,75.2100,97.9200,0.000146
_1213_,VGND,li1,53.1300,92.4800,0.000126
_1212_,VGND,li1,57.7300,92.4800,0.000136
_1211_,VGND,li1,35.1900,108.8000,0.000093
_1210_,VGND,li1,34.7300,108.8000,0.000093
